,UserID,ScreenName,Party,BotScore
21702,1967181078,WPS4u,Congress,0.25152334764543
21703,1132504248,KBowe_MA,Congress,0.18207903130928815
21707,324145805,portside27,Congress,0.07089257330076087
21717,720098723766738944,Aksin_sin,Congress,0.04811366570775446
21725,1102611761386024960,iamswarup94,Congress,0.8848653406184375
21726,741510517756416000,AVINDIAGREAT,Congress,0.13802618960216584
21728,133368415,lungindiana,Congress,0.0825396626774012
21732,2978475507,NJStateBarFdn,Congress,0.6908019160064479
21744,941710989795438594,Khal_Bhabhi,Congress,0.0825396626774012
21746,86870618,rickbrownell,Congress,0.14812070832967303
21754,4429851318,subhranshuDDK,Congress,0.08899515596679244
21756,7446242,StupidCancer,Congress,0.4336774335329319
21758,93802370,CC3854,Congress,0.23633691139538376
21759,153575664,LibProgressive,Congress,0.10328573467123618
21761,1441128685,hrjha11,Congress,0.08899515596679244
21769,331994993,tomtomhickey,Congress,0.037980136466376074
21771,2451762224,imrasodranzer,Congress,0.0825396626774012
21774,3172709214,1967Vandana,Congress,0.06565556198004287
21775,906782533,USHouseHistory,Congress,0.04447883217419818
21799,1066603194149613568,Deepak_rocks_,Congress,0.19466773728450495
21803,820850051161460737,LisaKoenig21,Congress,0.13802618960216584
21807,3318310063,alittledeg,Congress,0.2079055732880228
21809,27147523,notAtypicalEsq,Congress,0.393746460000491
21813,57249263,rinshi_ansari,Congress,0.28378247513569405
21815,471309350,groman100,Congress,0.15881746424200632
21821,1018889776609529856,Critica27646583,Congress,0.5565870373496533
21825,928557225462792192,FrancisJRom1,Congress,0.23633691139538376
21826,418007779,MacCormac_Col,Congress,0.4540057291614072
21832,264286728,GeorgeArztComm,Congress,0.19466773728450495
21837,463071080,MDSHOHELAMIN,Congress,0.5361761477678701
21844,72939318,IamSarang,Congress,0.07089257330076087
21848,509370540,ttfn2012,Congress,0.08899515596679244
21851,436607416,chatVshiel,Congress,0.15881746424200632
21856,959911509932625921,BensleySharon,Congress,0.4540057291614072
21858,347311488,JSirangelo,Congress,0.14812070832967303
21864,222296044,kgagnaire,Congress,0.22179568769021463
21866,112743625,RobertGCoulter,Congress,0.23633691139538376
21868,1044843607,LogicaliIndian,Congress,0.0825396626774012
21873,1100332523920355331,VedantiPandya1,Congress,0.19466773728450495
21880,146085520,iPractitioner,Congress,0.5565870373496533
21881,1102627350355763200,TequilaBegum,Congress,0.23633691139538376
21887,4498209202,miksu2006,Congress,0.413569897933165
21888,3942704718,Manny74753217,Congress,0.09590276214117437
21889,1081903008626094080,Parag21634076,Congress,0.7855076010068447
21899,122571851,PedroFerrel,Congress,0.14812070832967303
21912,2777567107,anilsfuture,Congress,0.15881746424200632
21916,2338725235,canneconomy,Congress,NA
21920,796871281819996161,LeeniLuOpines,Congress,0.2079055732880228
21925,254948188,intpolicydigest,Congress,0.5156433305312286
21926,998787046993870848,33minutestolive,Congress,0.4336774335329319
21928,875731482987417600,harpreet282,Congress,0.8762045479593887
21936,54451006,gp_tweeps,Congress,0.22179568769021463
21938,162967620,prakash_kashyap,Congress,0.18207903130928815
21944,860138802119024640,OnassisHa36,Congress,0.3551862170861128
21946,1100446566827970561,AnoopKu11382972,Congress,0.5768086562548855
21965,288783766,rakhjat,Congress,0.33655519548719853
21972,18566727,Matthew_Veitch_,Congress,0.07651310672792835
21976,803012724468936704,OwlMayar,Congress,0.19466773728450495
21981,220213595,frieeend2010,Congress,0.05624491210051878
21988,825401617969188865,ChiefMakomucha,Congress,0.5156433305312286
21991,3283730148,LesterS38734894,Congress,0.4540057291614072
21992,749748420,RantReaper,Congress,0.23633691139538376
21995,1872921709,EnterpriseAI_,Congress,0.3742667881821624
22003,266888631,idahotammy,Congress,0.13802618960216584
22004,3314688078,linnell1636,Congress,0.26734400306340506
22006,363893602,paulgalloshow,Congress,0.05202936550695904
22026,244330042,TomShirk,Congress,0.08899515596679244
22027,869967767981539328,ASHFAQU72569032,Congress,0.300816711527256
22028,1090757982621704192,leeleej16172078,Congress,0.11116719108518804
22033,986719730475024384,DaveR94476809,Congress,0.25152334764543
22039,830252383271804929,Holly4humanity,Congress,0.14812070832967303
22040,1101552779858857984,Pratham99353486,Congress,0.8468202684509261
22045,69418440,RichIsNice,Congress,0.15881746424200632
22052,557482768,peace4every0ne,Congress,0.19466773728450495
22056,1083090441464107015,BullPatriot,Congress,0.49505756400804624
22067,378790076,AmerFoundrySoc,Congress,0.4540057291614072
22070,560685742,FelineAdvoCat,Congress,0.06078011352084069
22072,3015828635,RtTwu,Congress,0.6729387518017023
22076,3520903821,JohanaTablada,Congress,0.25152334764543
22083,2786161364,RandallJBizzle,Congress,0.3742667881821624
22084,14443412,jpuopolo,Congress,0.25152334764543
22086,24295482,davidwebbshow,Congress,0.03508264339315584
22089,488845275,YWCAHouston,Congress,0.14812070832967303
22091,49115079,SightseerNW,Congress,0.08899515596679244
22094,1102554262524125186,TeresaD92251015,Congress,0.3742667881821624
22096,733762770605244416,digitalgypsie,Congress,0.33655519548719853
22098,105939466,Mindworthy,Congress,0.08899515596679244
22102,193590938,rolliby,Congress,0.11116719108518804
22103,795369458898378752,MiSim999,Congress,0.1285158337598371
22106,174475931,benthos4,Congress,0.11116719108518804
22109,251668018,computervarun,Congress,0.3184188561317807
22111,4298973316,FJBoccadoro,Congress,0.2079055732880228
22113,909320431,RevDeanna,Congress,0.11956986651967942
22115,3799846158,MomsLuvTrump,Congress,0.14812070832967303
22124,16359233,PMbeers,Congress,0.2079055732880228
22127,733404811253547009,BerninginCali,Congress,0.15881746424200632
22132,1026968186,MikeJKhader,Congress,0.11956986651967942
22135,803350130787315712,sa_nightingale,Congress,0.4744885412906753
22138,310308229,UMGovRel,Congress,0.3184188561317807
22141,967145325881319425,delina4az,Congress,0.23633691139538376
22144,989652922328756224,IDeplorableMAGA,Congress,0.11956986651967942
22147,1610341423,kkpathak_,Congress,0.07651310672792835
22149,944657395363479552,DNA_RNA_Uni,Congress,0.4336774335329319
22150,817587290369359877,d3plorable2,Congress,0.15881746424200632
22153,200153299,ConservationLF,Congress,0.18207903130928815
22156,381369140,DesiaDesigns,Congress,0.23633691139538376
22160,902280240940154880,nursernsurfing,Congress,NA
22161,576573984,savoyassociates,Congress,0.19466773728450495
22162,361048346,ombjpwins,Congress,0.06565556198004287
22163,821674708919795713,MeriDaco745,Congress,0.33655519548719853
22165,1365343928,TrumpResign2020,Congress,0.4540057291614072
22170,94374562,NikosCali,Congress,0.1701324265302999
22172,39032473,quickstrike78,Congress,0.10328573467123618
22176,109158083,rajtom,Congress,0.09590276214117437
22177,3434089288,guyanaparrot,Congress,0.25152334764543
22181,2288929874,rawalkerWSU,Congress,0.1285158337598371
22182,816396733244526592,Shawna_mari3,Congress,0.07651310672792835
22183,961830409,electionwatch_,Congress,0.11956986651967942
22184,839568229089574913,j_nothdurft,Congress,0.11956986651967942
22197,23719629,dm0898,Congress,0.1285158337598371
22198,252653581,arburnside,Congress,0.04811366570775446
22202,840212256,financejonE,Congress,0.09590276214117437
22203,71379497,1776United,Congress,0.04447883217419818
22217,16385139,lucyparsons4ev,Congress,0.22179568769021463
22218,488555302,BryceMendez,Congress,0.06078011352084069
22222,143158154,YallHearThis,Congress,0.11116719108518804
22223,46156529,smillersalon,Congress,0.14812070832967303
22232,911340865125326849,WomenStorySalon,Congress,0.3184188561317807
22234,35390520,dominiquecrenn,Congress,0.07651310672792835
22236,23974848,I_Am_Jemila,Congress,0.15881746424200632
22237,759232045679779840,workonline44,Congress,0.49505756400804624
22239,2417807696,BaldoLucchese2,Congress,0.09590276214117437
22241,1291945226,DRBesch,Congress,0.14812070832967303
22243,295743200,JXavier1985,Congress,0.09590276214117437
22245,1085583679005442053,AdminCredential,Congress,0.9369230763705965
22249,937492158231252997,MrSaiRao,Congress,0.1285158337598371
22257,14735896,jimsbuy,Congress,0.19466773728450495
22258,1090652407036563462,Anonymo69426054,Congress,0.11956986651967942
22264,44120034,BoazTweet,Congress,0.11956986651967942
22265,125475061,raccoonstars,Congress,0.13802618960216584
22266,2591380021,HamrickMM,Congress,0.11116719108518804
22268,1883718734,mathewjmari,Congress,0.13802618960216584
22278,159739109,iSahilSinha,Congress,0.23633691139538376
22279,1100643377018793985,sinha_suprotik,Congress,0.4336774335329319
22283,15851900,ramdasbharadwaj,Congress,0.0825396626774012
22288,631729331,KRISHT2008,Congress,0.09590276214117437
22291,844228815152795648,raj_karakoti,Congress,0.49505756400804624
22294,811972460560019456,republic,Congress,0.06565556198004287
22298,2700961693,vanditajain2,Congress,0.26734400306340506
22311,701298943326486528,bhavani10406066,Congress,0.6545596461071505
22312,1102145033526865921,GuruprasadMadh3,Congress,0.7713044789889335
22334,3032331696,VijayNakhasi,Congress,0.13802618960216584
22340,1001762272820133888,BornaliNag1,Congress,0.037980136466376074
22356,144044740,sri9011,Congress,0.06078011352084069
22387,910866241480462336,kashmiri_faroq,Congress,0.1701324265302999
22394,2655642212,rao_mrunalini,Congress,0.413569897933165
22403,807431901539667968,Aditi_99sharma,Congress,0.2079055732880228
22405,2878341252,KalburgiB,Congress,0.15881746424200632
22413,145187271,IndranilBapat,Congress,0.18207903130928815
22422,890336449,kanchan80766720,Congress,0.2079055732880228
22434,511334544,Janardhanan11,Congress,0.07651310672792835
22441,1546028779,ankita_kedia,Congress,0.06565556198004287
22445,436047779,anil_murty,Congress,0.413569897933165
22460,1100429728593305601,AaradhyaJain12,Congress,0.23633691139538376
22461,1084445006855852032,swati29075680,Congress,0.1701324265302999
22462,2461375422,BharatBMal,Congress,0.08899515596679244
22469,339908663,partha23592,Congress,0.413569897933165
22485,1019362693868765184,VydyulaRavindra,Congress,0.8358285757752799
22502,1078640183623536640,RuchiSaxena09,Congress,0.11956986651967942
22503,108249490,ankurpoplybjym,Congress,0.4540057291614072
22505,151728163,AjayDua63,Congress,0.13802618960216584
22507,958381666665357313,Prachi92678622,Congress,0.09590276214117437
22508,263032116,TTruthSeeker_,Congress,0.13802618960216584
22509,334515890,maharanasubrat,Congress,0.07651310672792835
22519,944236838130130944,jp_oberoi,Congress,0.926458400140048
22524,892587007309893632,Subhalakshmipa3,Congress,0.09590276214117437
22525,4911084924,prabhatisb,Congress,0.06565556198004287
22526,1092705050642632704,2Haiji,Congress,0.5156433305312286
22541,1102951231637487616,Rampras67835941,Congress,0.9726400642588404
22549,706204719,apspundir,Congress,0.28378247513569405
22557,1014012143518154752,MDKUMAR16952467,Congress,0.19466773728450495
22558,136727612,Sudip_Kumar_Das,Congress,0.06078011352084069
22566,1511129576,iammragendra,Congress,0.13802618960216584
22568,1501810393,jatanacharya,Congress,0.08899515596679244
22569,348316133,ruchi1490,Congress,0.413569897933165
22575,1085425741368459264,PatelClasses,Congress,0.5768086562548855
22585,222710385,manjudal,Congress,0.26734400306340506
22587,1388726317,kiirathod,Congress,0.1285158337598371
22592,761222659,evilenuff,Congress,0.1701324265302999
22597,356631888,capradeepkumarp,Congress,0.14812070832967303
22598,60100409,desi_observer,Congress,0.037980136466376074
22671,130706763,vkulkarnii,Congress,0.06078011352084069
22701,777203617233309698,Av_ADH,Congress,0.28378247513569405
22711,459284556,vishaloops,Congress,0.05624491210051878
23068,2306915652,IndiaPran,Congress,0.18207903130928815
23184,758031119304364032,iceicerainbow,Congress,0.11956986651967942
23541,963269682,Cuteteddy_7,Congress,0.11116719108518804
23753,307770880,Arvindkmr29,Congress,0.1285158337598371
23936,821657750748954624,Modi_Nama,Congress,0.0825396626774012
23952,1103548068807401472,TrueInd10244408,Congress,0.926458400140048
24031,717659857898213376,umendra_pandey,Congress,0.26734400306340506
24044,66733994,Deshabhakta,Congress,0.07651310672792835
24047,2504994582,BhattKJ12,Congress,0.22179568769021463
24048,904244700,mmurthy4,Congress,0.08899515596679244
24056,70629697,ashokkc9,Congress,0.23633691139538376
24063,1101514499461275648,NikhilNobita,Congress,0.9538100696537478
24071,872649885530456064,RavindraNShukl1,Congress,0.1701324265302999
24083,888356114,viral12362,Congress,0.3742667881821624
24092,3318848502,DeepakJobanput2,Congress,0.0825396626774012
24104,1823227118,bkjaggi,Congress,0.10328573467123618
24107,2545401620,OjhaAnanta,Congress,0.13802618960216584
24127,17752970,kveprasad,Congress,0.05202936550695904
24129,1229364271,tweetsreekanth_,Congress,0.06078011352084069
24130,832839210818224128,preneet_kaur,Congress,0.07651310672792835
24133,781891553488887808,VijayAnthapur,Congress,0.3551862170861128
24137,572503458,ArvindVishwak10,Congress,0.07089257330076087
24138,141302254,dilipnandakumar,Congress,0.15881746424200632
24139,406322842,palsgeetha,Congress,0.3184188561317807
24150,512035057,sumanmitra4,Congress,0.08899515596679244
24160,3309660205,RahulSinhaBJP,Congress,0.08899515596679244
24162,129150085,lkpahwa,Congress,0.05624491210051878
24165,726044078933200896,Kkdtalkies,Congress,0.13802618960216584
24168,118409896,duttabhishek,Congress,0.07089257330076087
24170,2293399145,ranjana_sehgal,Congress,0.23633691139538376
24176,52178354,tatttvamasi,Congress,0.04811366570775446
24178,519524143,BeingRahulSinha,Congress,0.0825396626774012
24207,356662923,NITESHMAURYA3,Congress,0.11956986651967942
24222,1605747636,kulkarniamold,Congress,0.05624491210051878
24260,1100817114850447361,Priyank39288176,Congress,0.1285158337598371
24264,3054958267,jaya_1307,Congress,0.1285158337598371
24265,1057568058611425280,Ananya_JaiHind,Congress,0.10328573467123618
24309,223080911,jitupatwari,Congress,0.029913823351421277
24311,786430047066390528,RakeshTetarwal_,Congress,0.07089257330076087
24316,753589626837803009,shuchivishvas,Congress,0.07651310672792835
24317,127368577,MGNazir,Congress,0.037980136466376074
24320,792354853167112192,The_ManishSood,Congress,0.11116719108518804
24339,1104024947746267137,Theindiannews3,Congress,0.1701324265302999
24350,1094985812083523585,saurab565656,Congress,0.1285158337598371
24351,916374481,PankajPuniaINC,Congress,0.07089257330076087
24374,2585488680,Kaifeefaisaliyc,Congress,0.06078011352084069
24387,1516324843,ImNitish01,Congress,0.1701324265302999
24388,950019167415025664,MonalsinhaNSUI,Congress,0.1285158337598371
24391,801472425737277444,JainamNadiyana,Congress,0.09590276214117437
24396,948602648332156928,RManjotti,Congress,0.07651310672792835
24400,35750726,AskDeMarie,Congress,0.4540057291614072
24409,1317117973,imsagararyan,Congress,0.4744885412906753
24410,4631164457,SecularBharat,Congress,0.10328573467123618
24421,1006434334910210048,igsquirrel,Congress,0.1285158337598371
24422,2883114314,JayVermaINC,Congress,0.1285158337598371
24440,736839469106618368,GoanDoctor,Congress,0.15881746424200632
24447,991764109304643585,KhalidA53469445,Congress,0.23633691139538376
24451,999526427027562496,corporatornikam,Congress,0.11956986651967942
24453,166527792,ArunPalackalody,Congress,0.08899515596679244
24464,2613573060,ThuckalayWahid,Congress,0.5156433305312286
24466,1044795053858852865,GunnuRssDelhi,Congress,0.33655519548719853
24467,365291391,mixnraj,Congress,0.6729387518017023
24471,1000448958676713472,rocky_rajawat,Congress,0.4744885412906753
24473,793048932,sushilkarwa,Congress,0.0825396626774012
24482,314153098,MrChoudharyS,Congress,0.041106740219567735
24488,942763658,vpbhartiya,Congress,0.05624491210051878
24490,1051454407768854529,BalbevL,Congress,0.6729387518017023
24495,156257300,The_AmitNarang,Congress,0.05202936550695904
24502,1090255610233274369,BJYM4koderma,Congress,0.15881746424200632
24512,2848529568,bjymsourav,Congress,0.07089257330076087
24542,1088047148933861376,BJYM4Sahibganj,Congress,0.5156433305312286
24564,79273433,vivekananda_p,Congress,0.0825396626774012
24565,791007238429171712,RajeshOgiSpeaks,Congress,0.11116719108518804
24566,75060795,KapilParmar,Congress,0.07089257330076087
24581,1013994323732410372,RajkumarMev,Congress,0.11116719108518804
24587,132261545,The_NehaJoshi,Congress,0.07089257330076087
24590,108885572,pratap_nagar,Congress,0.08899515596679244
24598,108384295,AjaiTewari,Congress,0.10328573467123618
24607,928546682534379520,ramjanbjym,Congress,0.635706839522915
24614,2440511773,drshivramsinwar,Congress,0.23633691139538376
24617,1068839077,Ch1969Chandra,Congress,0.04447883217419818
24618,157366096,Anant_bjym,Congress,0.18207903130928815
24635,888346869088358400,rohitgspeaks,Congress,0.23633691139538376
24637,73175943,RVWanderFul,Congress,0.07089257330076087
24647,3629565018,divyendubjp,Congress,0.0825396626774012
24650,200760135,tjt4002,Congress,0.11116719108518804
24665,880311947874455552,snehils1994,Congress,0.10328573467123618
24670,3254329177,krsrnaja,Congress,0.0825396626774012
24672,898458453160493056,BJYMinHR,Congress,0.18207903130928815
24673,2545279945,trustnamo,Congress,0.2079055732880228
24679,2686582870,itsankitgandhi,Congress,0.07089257330076087
24684,1545120092,ArchanaBhalla1,Congress,0.413569897933165
24687,1422391526,SwamiGeetika,Congress,0.05624491210051878
24688,4148202374,KeshavKhajuria9,Congress,0.05624491210051878
24694,1009054635854893056,KaiheAwan,Congress,0.1701324265302999
24695,171036754,adolitics,Congress,0.10328573467123618
24698,872073945238974464,Hanumegowda_H,Congress,0.6729387518017023
24708,193638966,Nniimmiitt,Congress,0.10328573467123618
24719,3827464392,ANKITSAINIBJP,Congress,0.0825396626774012
24728,286632574,being_fresco,Congress,0.11116719108518804
24731,211493692,VandanaDaftari,Congress,0.041106740219567735
24732,1091897406545895424,DrJhatkaLal,Congress,0.11956986651967942
24737,763320951417278464,VinitMalviyaBJP,Congress,0.413569897933165
24750,753644225724555264,BaldiAshish,Congress,0.10328573467123618
24752,3046695092,giteshdpatil,Congress,0.14812070832967303
24756,85462891,TajinderBagga,Congress,0.03508264339315584
24758,1056741030421123073,nkmishra96,Congress,0.07651310672792835
24763,1092362890156359680,its_sudh,Congress,0.2079055732880228
24766,1069479214364057600,MrKothari2,Congress,0.4540057291614072
24770,113548286,sanjeev_sinha09,Congress,0.04447883217419818
24771,779638758,santdurga,Congress,0.05624491210051878
24773,113316539,Jhalloram,Congress,0.15881746424200632
24774,1100318293192192000,Nikhilanand94g1,Congress,0.13802618960216584
24778,999402344,Ch_Rinku_BJYM,Congress,0.11956986651967942
24781,890558585087905792,rohitsahu02,Congress,0.3551862170861128
24783,913467119060127744,JaneudhariRahul,Congress,0.08899515596679244
24793,791991974584840192,ankitasood13,Congress,0.15881746424200632
24799,362935682,Chaitanay11,Congress,0.26734400306340506
24800,2431495634,drrishibjpwb,Congress,0.05202936550695904
24801,2782599674,NimZim,Congress,0.06078011352084069
24803,520399470,yobhakt,Congress,0.14812070832967303
24804,1098860203083128832,ProfSaraswat,Congress,0.22179568769021463
24806,979380194090741760,okhotnik_8,Congress,0.09590276214117437
24808,707159783149666304,GouravBansal92,Congress,0.06078011352084069
24821,298932173,irahulawasthi,Congress,0.07651310672792835
24832,1677764160,satendra_sat,Congress,0.06565556198004287
24833,814469333178982400,DareDevilAnupam,Congress,0.08899515596679244
24834,1093323730275713024,MainkarSumit,Congress,0.926458400140048
24837,125944247,nanantharaju,Congress,0.11956986651967942
24842,458182966,bhavesh_verma22,Congress,0.1285158337598371
24848,288709863,impreetsbakshi,Congress,0.06078011352084069
24850,974989441466060800,Reema_kaur5,Congress,0.14812070832967303
24859,1083557830009991173,SAHILPANDITA444,Congress,0.13802618960216584
24862,491004778,sathyamarakini,Congress,0.11956986651967942
24863,77459878,ppagarwal,Congress,0.28378247513569405
24864,27847299,Tinkudhiman27,Congress,0.05624491210051878
24866,762967827967991808,apmbjp,Congress,0.11956986651967942
24867,2755356752,rbr6000,Congress,0.11116719108518804
24868,1099269711785684993,lappaka,Congress,0.5565870373496533
24872,161680111,abvivek,Congress,0.23633691139538376
24875,1617957601,realbhuppi,Congress,0.07651310672792835
24878,805397192462700545,BJYMinAS,Congress,0.15881746424200632
24884,1100691467255857152,Sathish89566945,Congress,0.2079055732880228
24890,1024614463192752128,Chavdakunal31,Congress,0.05624491210051878
24892,155150886,rajeshjaswalBJP,Congress,0.05202936550695904
24893,990466819,BJYMinCH,Congress,0.06565556198004287
24898,805778940031827968,mkhandelwal59,Congress,0.0825396626774012
24913,737907402440343553,Harishchandra_A,Congress,0.09590276214117437
24915,3254806285,Shantanu_subhra,Congress,0.05202936550695904
24916,2529625608,prashantsbjym,Congress,0.09590276214117437
24920,860800805829562368,KChaita49697812,Congress,0.14812070832967303
24922,3228724267,anuragsharma_A7,Congress,0.1285158337598371
24933,435036239,DarshakThakar,Congress,0.07089257330076087
24936,715024021482577922,ashumehra300,Congress,0.33655519548719853
24937,103242384,mannukaushik,Congress,0.6164280626387617
24943,880276202577154048,Rahul93009543,Congress,0.393746460000491
24944,346533068,ravindrakumar46,Congress,0.06565556198004287
24946,117110269,rohit_chahal,Congress,0.1285158337598371
24954,819949420032749570,Chankya1234,Congress,0.11956986651967942
24955,151367227,niteshmishra_,Congress,0.11116719108518804
24959,96994945,Neera_26,Congress,0.06078011352084069
24962,2150597730,Ashwiniprasad_8,Congress,0.07651310672792835
24975,113843387,Bharath_Bal,Congress,0.13802618960216584
24979,883699427663368192,abhinavBJPmp,Congress,0.13802618960216584
24984,777176290868637696,infreakinsanity,Congress,0.09590276214117437
24997,1103924297469325312,PankajTiwariIN,Congress,0.635706839522915
25001,863311233533063168,yen_nin_problm,Congress,0.10328573467123618
25007,742725516,95govindsharma,Congress,0.07089257330076087
25018,894106379736170497,GaneshJaiHind,Congress,0.22179568769021463
25028,2737054956,ijagdishMange,Congress,0.13802618960216584
25044,273264471,adiveppa007,Congress,0.25152334764543
25046,1550476584,imSunu_B,Congress,0.06078011352084069
25062,1102852976585003008,AnuragAvid,Congress,0.8358285757752799
25072,1041635991365140480,sunil_yadav_bjp,Congress,0.300816711527256
25088,279030161,godarar2000,Congress,0.05624491210051878
25128,145950435,psanvordekar,Congress,0.05624491210051878
25129,924913333240610816,TheRohitBJP,Congress,0.11956986651967942
25130,923814318289780736,RiteshKaPatel2,Congress,0.19466773728450495
25140,3323595019,ganeshgkotekar,Congress,0.8242118832176379
25141,894348795948945408,Akvi17,Congress,0.2079055732880228
25142,1052447600388034560,teenpaticards,Congress,0.49505756400804624
25144,1071461318077571072,mehtadivya10,Congress,0.11116719108518804
25146,1595102936,always_abhay,Congress,0.10328573467123618
25147,922803725189521408,impriyankgupta,Congress,0.15881746424200632
25148,950241755781251072,Ravikes70766763,Congress,0.22179568769021463
25153,1682589050,capushpen,Congress,0.11116719108518804
25155,898069856146161665,annu_behnal,Congress,0.09590276214117437
25157,3024265320,dailypakistangl,Congress,0.3551862170861128
25158,20982827,santoshnaik,Congress,0.08899515596679244
25162,270415875,vikassym,Congress,0.0825396626774012
25169,4391991317,abhi24897,Congress,0.09590276214117437
25194,2530619346,BhanuPratap__,Congress,0.393746460000491
25195,453683329,shivsharmaIND,Congress,0.4336774335329319
25204,1094506280843018241,AnupamJigyasu,Congress,0.09590276214117437
25205,2990541003,AmitDesipatel,Congress,0.05202936550695904
25212,2607539497,rohanguptaoffl,Congress,0.032398754737074244
25214,227345119,Hitesh_____,Congress,0.19466773728450495
25216,328613917,prabudhbalak,Congress,0.15881746424200632
25219,428537841,ankeshsaxena2,Congress,0.19466773728450495
25220,1097461632534544384,Badarin94724947,Congress,0.19466773728450495
25223,740894015281733633,TheShobhitAzad,Congress,0.11116719108518804
25234,899102834158821376,Sm27760Mishra,Congress,0.11116719108518804
25251,4919784969,DharmeekDesai,Congress,0.08899515596679244
25274,851286291056443392,apecITtraining,Congress,0.9573060895532347
25287,1092469719892807681,AKhangsar,Congress,0.5768086562548855
25312,3177137849,prasad_dp11,Congress,0.49505756400804624
25319,720917588893704192,vipmodelgirls12,Congress,0.5967761711282766
25327,985951645866471424,MithunThakur_,Congress,0.11116719108518804
25341,1090538132334878721,vishal_darak,Congress,0.19466773728450495
25343,989578924764971008,RajeeshRajan13,Congress,0.08899515596679244
25348,1431227256,Ashish_Urmaliya,Congress,0.07651310672792835
25353,103886167,vaisakhbjp,Congress,0.0825396626774012
25369,113641925,SachinSharma64,Congress,0.05624491210051878
25371,2359549314,DILIPKUMAR9990,Congress,0.1701324265302999
25377,2866602098,ModifiedDev,Congress,0.05202936550695904
25378,1092784382635429888,VinodTh37707629,Congress,0.28378247513569405
25384,975598470672277504,viveRkumar,Congress,0.8848653406184375
25385,1082762129214590976,Messanger911,Congress,0.1285158337598371
25387,1080513482947248128,Himangs99847142,Congress,0.5768086562548855
25396,931062650515148801,DrArjunSpatil,Congress,0.11956986651967942
25412,2272753033,DesiHum0ur,Congress,0.05202936550695904
25414,993853470028414976,trushali_lalka,Congress,0.811958127868811
25416,614203206,RushmaR,Congress,0.1285158337598371
25419,877176356202729473,Rashmigarg97,Congress,0.09590276214117437
25426,310348902,BramhaKamal,Congress,0.1285158337598371
25436,781699675,shubhsharma_8,Congress,0.08899515596679244
25440,1064139316669034498,KunalNathMadha1,Congress,0.13802618960216584
25442,952501919188180992,agyatvasi09,Congress,0.11956986651967942
25444,3316801230,iRajeshBJP,Congress,0.07089257330076087
25458,973170511055376385,IbtMonika,Congress,0.7248402160410153
25470,1254150762,ayush12_ayush,Congress,0.7713044789889335
25474,2271783848,ashoksharma2002,Congress,0.08899515596679244
25493,142025353,priyeyadavindia,Congress,0.05624491210051878
25499,4171973837,chandansingh241,Congress,0.05202936550695904
25504,2283673970,AMANKAJLENF,Congress,0.10328573467123618
25505,152925978,gauravranadive,Congress,0.0825396626774012
25509,1690453890,IamGirishVyas,Congress,0.07651310672792835
25510,146747651,manojkrs29,Congress,0.2079055732880228
25514,1076069763648958464,SIDKAMATH93,Congress,0.14812070832967303
25525,53585158,sanket87,Congress,0.06078011352084069
25528,1075714240244109314,SandeshMukhrai2,Congress,0.19466773728450495
25536,928150293887336448,NilayChaudhry,Congress,0.05624491210051878
25547,1100847634703626240,GroupsPadmasri,Congress,0.9605484476373263
25550,150535526,PrAvEeNJH,Congress,0.05202936550695904
25587,2483765383,callingspadeasp,Congress,0.06078011352084069
25601,756365282675949569,isomendratomar,Congress,0.08899515596679244
25603,765215860659134464,BJYMinWB,Congress,0.07651310672792835
25604,4591490280,kamlesh_paryani,Congress,0.0825396626774012
25632,1095750810804408320,SinghaniaVoice,Congress,0.19466773728450495
25638,801635263160029184,BJYM4Mumbai,Congress,0.06565556198004287
25641,2530426376,tantra341,Congress,0.07651310672792835
25647,142962707,ihardikshah,Congress,0.1285158337598371
25659,834732060275306496,Karwa636,Congress,0.26734400306340506
25662,1004613682926505984,DrawingMonster3,Congress,0.926458400140048
25668,981395020438818825,vivek_0612,Congress,0.10328573467123618
25673,1518117703,rsbk82,Congress,0.1285158337598371
25674,910045477445369858,SonuPandit26989,Congress,0.08899515596679244
25679,2361511128,Gabaakshay21,Congress,0.1701324265302999
25701,2295724326,manoj_netla,Congress,0.10328573467123618
25703,1098569392869109760,VIMAL02102759,Congress,0.2079055732880228
25705,166991944,InflamedMahakal,Congress,0.14812070832967303
25706,68897373,gopalhgupta,Congress,0.4540057291614072
25730,985076147905028096,Shrikantgoyal96,Congress,0.28378247513569405
25731,113630860,Pun_Tweets,Congress,0.07089257330076087
25740,2325174099,GopalkrishanBJP,Congress,0.05624491210051878
25757,1069967283852926978,bhavya_goel29,Congress,0.09590276214117437
25759,700577544253222913,kuldeepKhajuri3,Congress,0.2079055732880228
25778,584850412,AchAnkurArya,Congress,0.05624491210051878
25794,2658904340,nileshtank7900,Congress,0.0825396626774012
25810,1356221893,sanampatel3,Congress,0.07089257330076087
25815,3285702619,preetitweets_,Congress,0.300816711527256
25823,3329013734,knpwalemishra,Congress,0.05202936550695904
25825,2925197220,VinaySoniSatna,Congress,0.06078011352084069
25834,911987018225160194,Abhishek834028,Congress,0.11956986651967942
25838,1033698324879237120,DareDev22552006,Congress,0.19466773728450495
25840,892665225022930944,ipravinsegaliya,Congress,0.15881746424200632
25847,410628582,krishpachegonkr,Congress,0.22179568769021463
25849,2349602114,gd_lucifer,Congress,0.11116719108518804
